ST_CASE,StateName,CountyName,CityName,Latitude,Longitude
130730,Georgia,FULTON (121),ATLANTA,33.82363056,-84.35383333
130731,Georgia,COLUMBIA (73),GROVETOWN,33.43884167,-82.20549167
130732,Georgia,CLAYTON (63),RIVERDALE,33.58719722,-84.41004167
130733,Georgia,CHATHAM (51),SAVANNAH,32.05775,-81.10220556
130734,Georgia,WORTH (321),NOT APPLICABLE,31.44779444,-83.74480278
130735,Georgia,HABERSHAM (137),NOT APPLICABLE,34.61699722,-83.4044
130736,Georgia,BRYAN (29),NOT APPLICABLE,32.10927778,-81.48430278
130737,Georgia,DOUGLAS (97),NOT APPLICABLE,33.72528889,-84.90173056
130738,Georgia,DEKALB (89),TUCKER,33.82135,-84.17066389
130739,Georgia,HARALSON (143),NOT APPLICABLE,33.71968056,-85.22760556
130740,Georgia,DADE (83),NOT APPLICABLE,34.73921111,-85.53785
130741,Georgia,LAMAR (171),NOT APPLICABLE,33.09564167,-84.06206389
130742,Georgia,DOOLY (93),NOT APPLICABLE,32.10111111,-83.76300556
130743,Georgia,JASPER (159),Other,33.43850278,-83.75888333
130744,Georgia,DEKALB (89),NOT APPLICABLE,33.73389167,-84.23093333
130745,Georgia,WARE (299),WAYCROSS,31.23513611,-82.36996111
130746,Georgia,COBB (67),MARIETTA,33.95920278,-84.5169
130748,Georgia,NEWTON (217),PORTERDALE,33.57523333,-83.89379444
130749,Georgia,CANDLER (43),NOT APPLICABLE,32.39702222,-82.07649722
130750,Georgia,LIBERTY (179),NOT APPLICABLE,31.82636111,-81.40138889
130751,Georgia,SPALDING (255),GRIFFIN,33.27801111,-84.29176944
130752,Georgia,CHEROKEE (57),NOT APPLICABLE,34.32055,-84.27043611
130753,Georgia,GWINNETT (135),NOT APPLICABLE,33.929725,-84.11773889
130754,Georgia,DEKALB (89),LITHONIA,33.68514167,-84.15362222
130755,Georgia,CHEROKEE (57),WOODSTOCK,34.12828056,-84.56974722
130756,Georgia,HENRY (151),HAMPTON,33.381275,-84.26279167
130757,Georgia,CARROLL (45),VILLA RICA,33.77145278,-84.912025
130758,Georgia,COBB (67),AUSTELL,33.81728333,-84.65576944
130759,Georgia,COBB (67),NOT APPLICABLE,33.85517222,-84.59572222
130760,Georgia,POLK (233),NOT APPLICABLE,33.97516944,-85.00544722
130761,Georgia,BIBB (21),MACON,32.87337222,-83.70415833
130762,Georgia,HOUSTON (153),KATHLEEN,32.52685278,-83.62646667
130763,Georgia,BARTOW (15),NOT APPLICABLE,34.32735556,-84.71748333
130764,Georgia,TELFAIR (271),JACKSONVILLE,31.86525,-83.10858611
130765,Georgia,ROCKDALE (247),CONYERS,33.63461389,-83.97813056
130766,Georgia,CLAYTON (63),NOT APPLICABLE,33.56505833,-84.45421111
130767,Georgia,LAURENS (175),DUBLIN,32.54988611,-82.97306111
130768,Georgia,FULTON (121),Other,33.62695556,-84.49198611
130769,Georgia,COBB (67),MARIETTA,33.94818611,-84.50190556
130770,Georgia,FULTON (121),Other,33.65344722,-84.58573611
130771,Georgia,FRANKLIN (119),NOT APPLICABLE,34.44490833,-83.11763611
130772,Georgia,TERRELL (273),SASSER,31.74313333,-84.350475
130773,Georgia,FULTON (121),ROSWELL,34.042825,-84.34586944
130774,Georgia,RICHMOND (245),AUGUSTA,33.30003889,-82.25123889
130775,Georgia,HENRY (151),STOCKBRIDGE,33.50133611,-84.22615833
130776,Georgia,SUMTER (261),AMERICUS,32.01138889,-84.20543889
130777,Georgia,BROOKS (27),QUITMAN,30.79751111,-83.556525
130778,Georgia,CHATHAM (51),SAVANNAH,32.03833056,-81.14619167
130779,Georgia,GLASCOCK (125),GIBSON,33.30418056,-82.59985
130780,Georgia,JACKSON (157),HOSCHTON,34.12926667,-83.70221111
130781,Georgia,HALL (139),GAINESVILLE,34.26175833,-83.73298611
130782,Georgia,RICHMOND (245),AUGUSTA,33.46440556,-82.11896111
130783,Georgia,COLQUITT (71),NORMAN PARK,31.21476389,-83.72609167
130784,Georgia,CHARLTON (49),FOLKSTON,30.76203611,-82.06893611
130785,Georgia,COLUMBIA (73),MARTINEZ,33.48114722,-82.13084167
130786,Georgia,BIBB (21),MACON,32.85525556,-83.63747778
130787,Georgia,GWINNETT (135),SNELLVILLE,33.83099167,-84.05426389
130788,Georgia,COBB (67),NOT APPLICABLE,34.03442778,-84.46454722
130789,Georgia,GWINNETT (135),DULUTH,33.98810278,-84.17022778
130790,Georgia,FAYETTE (113),FAYETTEVILLE,33.45688611,-84.45430556
130791,Georgia,DODGE (91),EASTMAN,32.1857,-83.19963889
130792,Georgia,CARROLL (45),BOWDON,33.56336389,-85.25128333
130793,Georgia,COWETA (77),SENOIA,33.31543056,-84.52546944
130794,Georgia,FULTON (121),ATLANTA,33.71608056,-84.43083056
130795,Georgia,MONTGOMERY (209),UVALDA,32.01196111,-82.54938611
130796,Georgia,COFFEE (69),DOUGLAS,31.50386111,-82.80404722
130797,Georgia,CLAYTON (63),Other,33.46073333,-84.33015278
130798,Georgia,FULTON (121),ATLANTA,33.74457778,-84.39451944
130799,Georgia,DEKALB (89),DUNWOODY,33.92030556,-84.32896944
130800,Georgia,COWETA (77),NOT APPLICABLE,33.27941667,-84.65343056
130801,Georgia,ROCKDALE (247),CONYERS,33.77153333,-83.99461389
130802,Georgia,FULTON (121),Other,34.05011667,-84.17588056
130803,Georgia,BARTOW (15),CARTERSVILLE,34.24059167,-84.76548889
130804,Georgia,JEFFERSON (163),AVERA,33.19876389,-82.5099
130805,Georgia,DOUGHERTY (95),ALBANY,31.61371667,-84.16905278
130806,Georgia,FAYETTE (113),FAYETTEVILLE,33.51178611,-84.42961111
130807,Georgia,DEKALB (89),TUCKER,33.83438611,-84.19990833
130808,Georgia,FULTON (121),SANDY SPRINGS,33.98403889,-84.34800278
130809,Georgia,DEKALB (89),NOT APPLICABLE,33.78969444,-84.18379167
130810,Georgia,HOUSTON (153),NOT APPLICABLE,32.34352778,-83.76841111
130811,Georgia,BIBB (21),MACON,32.82466111,-83.680075
130812,Georgia,MADISON (195),DANIELSVILLE,34.10111111,-83.23485
130813,Georgia,BULLOCH (31),STATESBORO,32.50128056,-81.67316667
130814,Georgia,CARROLL (45),WHITESBURG,33.50074444,-84.86323889
130815,Georgia,MUSCOGEE (215),COLUMBUS,32.48223611,-84.97574722
130816,Georgia,ATKINSON (3),PEARSON,31.30561111,-82.89399722
130817,Georgia,EFFINGHAM (103),RINCON,32.23064167,-81.15801111
130818,Georgia,DEKALB (89),PANTHERSVILLE,33.71632778,-84.255075
130819,Georgia,BANKS (11),Other,34.26069444,-83.48719167
130820,Georgia,DEKALB (89),DECATUR,33.71110833,-84.21463889
130821,Georgia,UPSON (293),THOMASTON,32.88299722,-84.32612778
130822,Georgia,STEWART (259),RICHLAND,32.02776944,-84.67289167
130823,Georgia,COLQUITT (71),MOULTRIE,31.19356944,-83.76530278
130824,Georgia,TALIAFERRO (265),CRAWFORDVILLE,33.53001389,-82.90720278
130825,Georgia,POLK (233),CEDARTOWN,34.05408889,-85.15153611
130826,Georgia,HOUSTON (153),WARNER ROBINS,32.61819444,-83.63669722
130827,Georgia,BARTOW (15),CARTERSVILLE,34.27669444,-84.81429167
130828,Georgia,CLAYTON (63),FOREST PARK,33.63218056,-84.39592222
130829,Georgia,CLAYTON (63),ELLENWOOD,33.63120556,-84.301475
130830,Georgia,TIFT (277),TIFTON,31.45964167,-83.61143056
130831,Georgia,FLOYD (115),ROME,34.22507778,-85.15934167
130832,Georgia,DOOLY (93),VIENNA,32.07189444,-83.763275
130833,Georgia,CAMDEN (39),KINGSLAND,30.75549444,-81.65166944
130834,Georgia,FAYETTE (113),TYRONE,33.45437222,-84.58879444
130835,Georgia,CHEROKEE (57),WOODSTOCK,34.15781389,-84.59702778
130836,Georgia,MCINTOSH (191),Other,31.65466944,-81.49954167
130838,Georgia,WHITFIELD (313),DALTON,34.88408889,-84.91740556
130839,Georgia,HENRY (151),MCDONOUGH,33.46984722,-84.11668056
130840,Georgia,GLASCOCK (125),GIBSON,33.24749722,-82.54840833
130841,Georgia,RABUN (241),Other,34.99498333,-83.33289444
130842,Georgia,BARTOW (15),CARTERSVILLE,34.1808,-84.78472778
130843,Georgia,DEKALB (89),TUCKER,33.80064722,-84.21278611
130844,Georgia,FRANKLIN (119),CANON,34.38649722,-83.12584444
130845,Georgia,FULTON (121),ATLANTA,33.75843889,-84.50395278
130846,Georgia,COBB (67),MARIETTA,33.9483,-84.55398056
130847,Georgia,CHATHAM (51),SAVANNAH,32.02821111,-81.10811667
130848,Georgia,JACKSON (157),NICHOLSON,34.07105278,-83.45241667
130849,Georgia,CLAYTON (63),FOREST PARK,33.63209167,-84.40481111
130852,Georgia,TERRELL (273),NOT APPLICABLE,31.81325278,-84.34935833
130853,Georgia,COBB (67),FAIR OAKS,33.91771111,-84.55061111
130854,Georgia,FAYETTE (113),FAYETTEVILLE,33.401725,-84.40996944
130855,Georgia,BULLOCH (31),STATESBORO,32.43070556,-81.77938889
130856,Georgia,MERIWETHER (199),WARM SPRINGS,32.87958056,-84.68001111
130857,Georgia,WHITFIELD (313),ROCKY FACE,34.804725,-85.03895556
130858,Georgia,WALTON (297),LOGANVILLE,33.879225,-83.83491389
130859,Georgia,COBB (67),NOT APPLICABLE,33.776625,-84.5997
130860,Georgia,COBB (67),KENNESAW,34.00576944,-84.57488056
130861,Georgia,GRADY (131),CAIRO,30.78904167,-84.26878056
130862,Georgia,FULTON (121),FAIRBURN,33.53823611,-84.59265
130863,Georgia,DAWSON (85),DAWSONVILLE,34.34183889,-83.98394167
130864,Georgia,COWETA (77),NEWNAN,33.29289722,-84.93081667
130865,Georgia,DECATUR (87),BAINBRIDGE,30.81981667,-84.52331667
130866,Georgia,LONG (183),Other,31.87061111,-81.87801111
130868,Georgia,COLUMBIA (73),GROVETOWN,33.49241111,-82.27950278
130869,Georgia,JACKSON (157),NICHOLSON,34.01959444,-83.49482778
130871,Georgia,WILCOX (315),ABBEVILLE,31.9113,-83.39316667
130872,Georgia,DEKALB (89),STONE MOUNTAIN,33.78596389,-84.11488611
130873,Georgia,CATOOSA (47),RINGGOLD,34.89551389,-85.14468611
130874,Georgia,DOUGHERTY (95),ALBANY,31.605125,-84.1526
130877,Georgia,DEKALB (89),DECATUR,33.71881111,-84.21049722
130878,Georgia,CRAWFORD (79),KNOXVILLE,32.718175,-83.97300278
130879,Georgia,CHATHAM (51),SAVANNAH,32.03398611,-81.11530833
130880,Georgia,FULTON (121),ROSWELL,34.01581111,-84.32250278
130881,Georgia,BIBB (21),MACON,32.814025,-83.65069444
130882,Georgia,CATOOSA (47),RINGGOLD,34.93003333,-85.17188333
130883,Georgia,HENRY (151),LOCUST GROVE,33.36035,-84.17099444
130884,Georgia,HOUSTON (153),KATHLEEN,32.49994167,-83.66403889
130885,Georgia,FULTON (121),ATLANTA,33.70218333,-84.40435556
130886,Georgia,CHATTOOGA (55),SUMMERVILLE,34.51334444,-85.32029722
130887,Georgia,GWINNETT (135),NOT APPLICABLE,34.06979722,-83.911575
130888,Georgia,FULTON (121),ATLANTA,33.73898333,-84.4334
130889,Georgia,DEKALB (89),ATLANTA,33.67330833,-84.30874722
130890,Georgia,FULTON (121),ATLANTA,33.79637222,-84.39291944
130891,Georgia,RABUN (241),CLAYTON,34.94039722,-83.1901
130892,Georgia,PAULDING (223),DALLAS,33.93258056,-84.77539167
130893,Georgia,COBB (67),NOT APPLICABLE,33.82873889,-84.61956944
130894,Georgia,FORSYTH (117),Other,34.06879722,-84.13238333
130895,Georgia,HENRY (151),MCDONOUGH,33.4305,-84.12310556
130896,Georgia,MONROE (207),FORSYTH,32.90695556,-83.88562778
130897,Georgia,COFFEE (69),WEST GREEN,31.62068611,-82.73449167
130898,Georgia,CHEROKEE (57),HOLLY SPRINGS,34.14643056,-84.51639167
130899,Georgia,FORSYTH (117),CUMMING,34.23957778,-84.19359167
130900,Georgia,DOUGLAS (97),DOUGLASVILLE,33.68099722,-84.71593889
130901,Georgia,TERRELL (273),DAWSON,31.73545278,-84.40252222
130902,Georgia,MORGAN (211),MADISON,33.52820278,-83.44435556
130903,Georgia,HOUSTON (153),PERRY,32.43799722,-83.72639444
130904,Georgia,CLAYTON (63),ELLENWOOD,33.62467778,-84.29122222
130905,Georgia,FLOYD (115),ROME,34.36435,-85.05191389
130906,Georgia,WHITFIELD (313),VARNELL,34.89896667,-84.97014722
130907,Georgia,JACKSON (157),COMMERCE,34.19015556,-83.40698333
130909,Georgia,BARROW (13),WINDER,33.96671389,-83.74569444
130910,Georgia,ROCKDALE (247),Other,33.62052778,-83.99410278
130911,Georgia,GWINNETT (135),LAWRENCEVILLE,33.94549167,-84.08198056
130912,Georgia,WILKINSON (319),GORDON,32.844,-83.33664167
130913,Georgia,COLUMBIA (73),APPLING,33.50665556,-82.40024167
130914,Georgia,DEKALB (89),DECATUR,33.76361111,-84.23371667
130915,Georgia,DEKALB (89),DECATUR,33.67392778,-84.263775
130917,Georgia,EFFINGHAM (103),CLYO,32.47522222,-81.31591389
130918,Georgia,NEWTON (217),Other,33.57529722,-83.74260556
130919,Georgia,GWINNETT (135),NOT APPLICABLE,33.94764167,-84.18486111
130921,Georgia,GWINNETT (135),LILBURN,33.83256111,-84.08631667
130922,Georgia,HENRY (151),MCDONOUGH,33.49725556,-84.18108611
130923,Georgia,BARTOW (15),CARTERSVILLE,34.25258611,-84.76854722
130926,Georgia,STEWART (259),RICHLAND,32.21428611,-84.70833056
130927,Georgia,CHATHAM (51),SAVANNAH,32.15488333,-81.23456667
130928,Georgia,JACKSON (157),COMMERCE,34.13479167,-83.38564722
130929,Georgia,TREUTLEN (283),SOPERTON,32.43349167,-82.69830833
130930,Georgia,JOHNSON (167),WRIGHTSVILLE,32.76972222,-82.60192222
130931,Georgia,DEKALB (89),LITHONIA,33.70590278,-84.13938611
130932,Georgia,WALKER (295),ROSSVILLE,34.954675,-85.27108611
130933,Georgia,BARTOW (15),RYDAL,34.33834167,-84.72980556
130934,Georgia,PICKENS (227),JASPER,34.52210556,-84.33780833
130935,Georgia,GORDON (129),FAIRMOUNT,34.44875556,-84.78580556
130936,Georgia,JASPER (159),Other,33.41923056,-83.8191
130937,Georgia,PUTNAM (237),EATONTON,33.29639167,-83.20247222
130939,Georgia,GREENE (133),GREENSBORO,33.54883889,-83.15190556
130940,Georgia,PUTNAM (237),EATONTON,33.43794167,-83.26544722
130941,Georgia,BIBB (21),MACON,32.79545833,-83.64262222
130942,Georgia,PUTNAM (237),EATONTON,33.3766,-83.47379722
130943,Georgia,BARTOW (15),CARTERSVILLE,34.17880833,-84.78546111
130944,Georgia,FULTON (121),ATLANTA,33.74303056,-84.34930556
130945,Georgia,BEN HILL (17),FITZGERALD,31.74364722,-83.26101667
130946,Georgia,COLQUITT (71),MOULTRIE,31.17127222,-83.74858889
130947,Georgia,FLOYD (115),SILVER CREEK,34.17630556,-85.10340278
130948,Georgia,FAYETTE (113),PEACHTREE CITY,33.41674167,-84.58128611
130949,Georgia,FULTON (121),FAIRBURN,33.622775,-84.49213611
130950,Georgia,FULTON (121),ATLANTA,33.76235278,-84.41274444
130951,Georgia,CLAYTON (63),JONESBORO,33.56145,-84.37208889
130952,Georgia,FULTON (121),ATLANTA,33.58666389,-84.51048889
130953,Georgia,PUTNAM (237),EATONTON,33.33464167,-83.37064167
130954,Georgia,JASPER (159),MONTICELLO,33.24083889,-83.72346111
130955,Georgia,BARTOW (15),Other,34.08849167,-84.69379444
130956,Georgia,TIFT (277),TIFTON,31.42104722,-83.50698889
130957,Georgia,FULTON (121),ATLANTA,33.74521111,-84.38999444
130958,Georgia,FANNIN (111),MORGANTON,34.85497778,-84.21954167
130959,Georgia,FULTON (121),UNION CITY,33.74021667,-84.56455278
130960,Georgia,GWINNETT (135),BUFORD,34.109775,-83.92990556
130961,Georgia,JACKSON (157),ARCADE,34.08425278,-83.57791389
130962,Georgia,FLOYD (115),ROME,34.26179722,-85.15909444
130963,Georgia,COOK (75),ADEL,31.14509167,-83.45240278
130964,Georgia,DOOLY (93),BYROMVILLE,32.20200278,-83.90915
130965,Georgia,HEARD (149),NOT APPLICABLE,33.24729167,-85.03843056
130966,Georgia,HENRY (151),STOCKBRIDGE,33.51136667,-84.22999722
130967,Georgia,WORTH (321),SYLVESTER,31.36138889,-83.93663611
130968,Georgia,DOUGLAS (97),DOUGLASVILLE,33.59891389,-84.82172222
130969,Georgia,WHITE (311),CLEVELAND,34.59154444,-83.72119167
130970,Georgia,CHATHAM (51),SAVANNAH,32.04921111,-81.08928611
130971,Georgia,CHATHAM (51),Other,31.99964167,-81.247525
130972,Georgia,DEKALB (89),Other,33.69211944,-84.12992222
130973,Georgia,GWINNETT (135),BUFORD,34.12078056,-83.97709444
130974,Georgia,HEARD (149),FRANKLIN,33.34421111,-85.14129722
130975,Georgia,LIBERTY (179),HINESVILLE,31.80908889,-81.66017222
130976,Georgia,FORSYTH (117),Other,34.31300833,-83.98766389
130977,Georgia,CARROLL (45),VILLA RICA,33.72438889,-84.9396
130978,Georgia,CHATTAHOOCHEE (53),CUSSETA,32.30298056,-84.78689444
130979,Georgia,SPALDING (255),GRIFFIN,33.24086111,-84.3564
130980,Georgia,BARTOW (15),CARTERSVILLE,34.22970278,-84.78461944
130981,Georgia,OGLETHORPE (221),NOT APPLICABLE,33.93719167,-83.11145833
130982,Georgia,ATKINSON (3),NOT APPLICABLE,31.31181944,-82.9078
130983,Georgia,RABUN (241),NOT APPLICABLE,34.86373056,-83.57098611
130984,Georgia,FLOYD (115),ARMUCHEE,34.39798889,-85.204525
130985,Georgia,DEKALB (89),Other,33.78588056,-84.11643611
130986,Georgia,DEKALB (89),DUNWOODY,33.94553611,-84.33390833
130987,Georgia,HART (147),BOWERSVILLE,34.38701389,-83.05880278
130988,Georgia,PAULDING (223),NOT APPLICABLE,33.92154722,-84.96596389
130989,Georgia,BULLOCH (31),Other,32.41533333,-81.91347222
130990,Georgia,WARREN (301),NORWOOD,33.50108333,-82.78169722
130991,Georgia,BARTOW (15),CARTERSVILLE,34.22100833,-84.79008889
130992,Georgia,UPSON (293),YATESVILLE,32.84058056,-84.19415
130993,Georgia,HALL (139),GILLSVILLE,34.31143056,-83.6511
130994,Georgia,PAULDING (223),BRASWELL,33.97319167,-84.962025
130995,Georgia,BROOKS (27),BARWICK,30.88100556,-83.70463889
130996,Georgia,HENRY (151),MCDONOUGH,33.48257222,-84.20697778
130997,Georgia,PEACH (225),FORT VALLEY,32.57790278,-83.89310833
130998,Georgia,RABUN (241),RABUN GAP,34.95782222,-83.38648889
130999,Georgia,WAYNE (305),JESUP,31.63645,-81.89808611
131000,Georgia,GWINNETT (135),NORCROSS,33.90832778,-84.186925
131001,Georgia,TERRELL (273),DAWSON,31.73454167,-84.38881111
131002,Georgia,HENRY (151),STOCKBRIDGE,33.52478889,-84.25885833
131003,Georgia,GREENE (133),UNION POINT,33.60091944,-83.10158611
131005,Georgia,DEKALB (89),Other,33.65655278,-84.23846944
131006,Georgia,DEKALB (89),Other,33.87515,-84.3282
131007,Georgia,FULTON (121),ATLANTA,33.74402222,-84.39153333
131008,Georgia,DEKALB (89),Other,33.71134722,-84.21575278
131009,Georgia,GWINNETT (135),NOT APPLICABLE,34.07086944,-83.91391111
131010,Georgia,CARROLL (45),CARROLLTON,33.59944722,-85.030875
131011,Georgia,GWINNETT (135),BUFORD,34.12649444,-84.07548889
131012,Georgia,HALL (139),GAINESVILLE,34.41330833,-83.78696389
131013,Georgia,GWINNETT (135),SNELLVILLE,33.82639722,-84.03161944
131014,Georgia,RICHMOND (245),AUGUSTA,33.31030556,-81.95333889
131015,Georgia,DEKALB (89),REDAN,33.76320833,-84.15090278
131016,Georgia,BIBB (21),MACON,32.880275,-83.66846111
131017,Georgia,COBB (67),MABLETON,33.79176944,-84.55641944
131018,Georgia,STEWART (259),Other,32.21953056,-84.78663333
131019,Georgia,BIBB (21),MACON,32.70567778,-83.64238889
131020,Georgia,DEKALB (89),AVONDALE ESTATES,33.77078056,-84.253525
131021,Georgia,GLYNN (127),BRUNSWICK,31.21299722,-81.48083611
131022,Georgia,FULTON (121),Other,33.59440833,-84.64160278
131023,Georgia,TERRELL (273),DAWSON,31.70469722,-84.41153056
131024,Georgia,RICHMOND (245),AUGUSTA,33.44546389,-82.06305556
131025,Georgia,DEKALB (89),DECATUR,33.784775,-84.30403333
131026,Georgia,EMANUEL (107),TWIN CITY,32.52141667,-82.16148889
131027,Georgia,RABUN (241),CLAYTON,34.87830278,-83.40070833
131028,Georgia,FULTON (121),ATLANTA,33.75373611,-84.41754722
131029,Georgia,LEE (177),LEESBURG,31.65675,-84.17305278
131030,Georgia,FULTON (121),COLLEGE PARK,33.61628333,-84.48932778
131031,Georgia,HENRY (151),MCDONOUGH,33.43117778,-84.17801667
131032,Georgia,BULLOCH (31),BROOKLET,32.402725,-81.68588611
131033,Georgia,EMANUEL (107),STILLMORE,32.43310833,-82.21489722
131034,Georgia,HABERSHAM (137),CLARKESVILLE,34.61505278,-83.56916111
131036,Georgia,EFFINGHAM (103),RINCON,32.30615556,-81.24445
131038,Georgia,COBB (67),MARIETTA,34.02779167,-84.55716667
131039,Georgia,THOMAS (275),THOMASVILLE,30.82180833,-83.94796111
131040,Georgia,WHITFIELD (313),DALTON,34.71137222,-84.866
131041,Georgia,DEKALB (89),Other,33.76119444,-84.24638611
131042,Georgia,FLOYD (115),LINDALE,34.16361111,-85.142425
131043,Georgia,WHITE (311),Other,34.65249722,-83.731775
131044,Georgia,JACKSON (157),JEFFERSON,34.18492778,-83.5893
131045,Georgia,MONROE (207),Not Reported,33.07478611,-83.98033056
131046,Georgia,GRADY (131),CAIRO,30.87728611,-84.17841389
131047,Georgia,CLARKE (59),ATHENS,34.02210278,-83.32019444
131048,Georgia,CLAYTON (63),FOREST PARK,33.631175,-84.389475
131050,Georgia,DECATUR (87),BAINBRIDGE,30.86647222,-84.49326389
131051,Georgia,HENRY (151),MCDONOUGH,33.45261667,-84.20454167
131052,Georgia,WORTH (321),Other,31.47661667,-83.67358056
131053,Georgia,DEKALB (89),LITHONIA,33.72925556,-84.19521111
131054,Georgia,DEKALB (89),REDAN,33.776875,-84.192575
131055,Georgia,LIBERTY (179),FLEMING,31.86607222,-81.39873333
131056,Georgia,BARTOW (15),CARTERSVILLE,34.21900278,-84.84348333
131057,Georgia,MCDUFFIE (189),THOMSON,33.47963056,-82.45003611
131058,Georgia,FULTON (121),ATLANTA,33.72336944,-84.39460278
131059,Georgia,DOUGLAS (97),LITHIA SPRINGS,33.74738611,-84.63898056
131060,Georgia,UPSON (293),THOMASTON,32.88628056,-84.32353889
131062,Georgia,CARROLL (45),VILLA RICA,33.72024167,-84.96293889
131063,Georgia,DAWSON (85),NOT APPLICABLE,34.57512222,-84.30303889
131064,Georgia,BARROW (13),WINDER,34.01661667,-83.75974444
131065,Georgia,TATTNALL (267),GLENNVILLE,31.97493056,-81.91821944
131066,Georgia,EFFINGHAM (103),SPRINGFIELD,32.37026667,-81.26874167
131067,Georgia,DADE (83),TRENTON,34.82066667,-85.46545278
131068,Georgia,RICHMOND (245),AUGUSTA,33.45171111,-81.98575
131069,Georgia,BIBB (21),MACON,32.758275,-83.70706389
131070,Georgia,OCONEE (219),NOT APPLICABLE,33.90007778,-83.57472778
131071,Georgia,EFFINGHAM (103),EDEN,32.16445,-81.38483333
131072,Georgia,PULASKI (235),HAWKINSVILLE,32.26794722,-83.53829722
131073,Georgia,CLAYTON (63),ELLENWOOD,33.5914,-84.29715
131074,Georgia,EARLY (99),BLAKELY,31.37540278,-84.93628889
131075,Georgia,CHATHAM (51),GARDEN CITY,32.10232222,-81.14738611
131076,Georgia,TURNER (287),SYCAMORE,31.66238611,-83.60496389
131077,Georgia,JEFF DAVIS (161),HAZLEHURST,31.85551111,-82.56323611
131078,Georgia,FULTON (121),HAPEVILLE,33.66047778,-84.39512778
131079,Georgia,HARRIS (145),HAMILTON,32.696375,-84.99908056
131080,Georgia,GLYNN (127),BRUNSWICK,31.17378611,-81.48441667
131081,Georgia,CHEROKEE (57),WALESKA,34.34870278,-84.6003
131082,Georgia,SPALDING (255),GRIFFIN,33.24738056,-84.27883611
131085,Georgia,COLQUITT (71),MOULTRIE,31.20839167,-83.77855278
131086,Georgia,HOUSTON (153),PERRY,32.46363611,-83.61333889
131087,Georgia,HART (147),CANON,34.31562222,-83.08233333
131088,Georgia,COFFEE (69),DOUGLAS,31.45813333,-82.85065833
131089,Georgia,JENKINS (165),Not Reported,32.66081944,-81.93763333
131090,Georgia,HALL (139),GAINESVILLE,34.27336111,-83.91546944
131091,Georgia,RICHMOND (245),AUGUSTA,33.49332222,-82.08285278
131092,Georgia,JACKSON (157),BRASELTON,34.16130278,-83.77164167
131093,Georgia,MUSCOGEE (215),COLUMBUS,32.50169167,-84.97621389
131094,Georgia,RICHMOND (245),AUGUSTA,33.41521389,-82.02424722
131095,Georgia,GWINNETT (135),SNELLVILLE,33.85506111,-83.99390556
131096,Georgia,FULTON (121),COLLEGE PARK,33.62314167,-84.47436111
131097,Georgia,BIBB (21),MACON,32.82946667,-83.63040278
131098,Georgia,FULTON (121),Other,33.61838056,-84.51095833
131100,Georgia,HABERSHAM (137),CLARKESVILLE,34.61732222,-83.53743056
131101,Georgia,DOOLY (93),VIENNA,32.07333889,-83.763225
131102,Georgia,WEBSTER (307),PRESTON,32.09257778,-84.59205556
131103,Georgia,CLAYTON (63),RIVERDALE,33.58683889,-84.40999167
131104,Georgia,CRISP (81),Other,31.90192778,-83.76188333
131105,Georgia,GWINNETT (135),DACULA,34.04107778,-83.91947778
131106,Georgia,FULTON (121),ATLANTA,33.65024167,-84.36639167
131107,Georgia,GWINNETT (135),NORCROSS,33.88811111,-84.19401389
131108,Georgia,FULTON (121),EAST POINT,33.68451667,-84.45176389
131109,Georgia,FULTON (121),ATLANTA,33.81896667,-84.45085
